S,trend_method,ma_len_days,compare_lag_days,ma_short,ma_long,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,turnover
0.2,price_compare,3.0,,,,1.745700134434863,0.48567031264397786,0.07166043477969425,6.777384398197898,-0.024806325567254484,19.57848659718816,0.5328087072273119,363.0
0.3,price_compare,3.0,,,,1.6667658794487723,0.47171858104442166,0.0716672834660088,6.582063086961485,-0.02480632556725393,19.0160602288927,0.5313992639574034,355.0
0.4,price_compare,3.0,,,,1.5137063167973759,0.44344737974902393,0.07168054744910864,6.186439634321435,-0.02919499061723352,15.189159865229115,0.5297940646777856,347.0
0.2,price_compare,5.0,,,,1.4501731087079328,0.4312002090565015,0.0716403721091842,6.018955462700929,-0.024806325567254373,17.38267152414173,0.5309355345911949,263.0
0.3,price_compare,5.0,,,,1.4137105010827389,0.42402888370991565,0.07164351772365236,5.918593854443399,-0.02480632556725426,17.093578916405804,0.5302279874213837,263.0
0.5,price_compare,3.0,,,,1.3356080904369976,0.4082993350592697,0.07169589202220052,5.694877677689545,-0.02919499061723374,13.985253169365688,0.5281105629942839,339.0
0.4,price_compare,5.0,,,,1.249289473946292,0.3902847251410586,0.0716575774138941,5.446524139195698,-0.024806325567254373,15.733274324846182,0.528479893077558,259.0
0.6,price_compare,3.0,,,,1.1819239739230194,0.37574411807093,0.07170897232532145,5.239848039744525,-0.03242924517908985,11.586582296192548,0.5266228173204918,319.0
0.5,price_compare,5.0,,,,1.07979233247171,0.352812012131448,0.07167185471357844,4.922601954998756,-0.024806325567253817,14.222663133841392,0.5264357875702661,255.0
0.7,price_compare,3.0,,,,1.0314877313232573,0.3415755695273811,0.07172153027462473,4.762524840441552,-0.036523099174729734,9.352316129944324,0.5252916764544672,287.0
0.6,price_compare,5.0,,,,0.926887140922136,0.3162883396895239,0.07168438237677136,4.412234983446187,-0.03134814014733889,10.089540821335563,0.5244703015055623,235.0
0.2,price_compare,10.0,,,,0.9002349134257841,0.30961301064735863,0.0714921729006732,4.330725981395415,-0.03637523254705577,8.511643471882598,0.5220390042809576,175.0
0.3,price_compare,10.0,,,,0.8658497255326716,0.3008788715409651,0.07149491336495464,4.208395498083782,-0.036375232547056324,8.271531217064723,0.5211669573489773,175.0
0.7,price_compare,5.0,,,,0.8647462199209124,0.3006096221946992,0.0716893400200413,4.193226246896142,-0.03990432828767576,7.5332585484853505,0.5233696293093282,227.0
0.4,price_compare,10.0,,,,0.8318124091425785,0.29207310821197985,0.07149759681927123,4.085075879546981,-0.036375232547055325,8.029449924042451,0.5206120183922626,167.0
0.5,price_compare,10.0,,,,0.7380613781208225,0.26694425701803376,0.07148595174559452,3.7342198082224565,-0.0363752325470561,7.338626816274139,0.5199047430045644,163.0
0.6,price_compare,10.0,,,,0.6752008517762151,0.24932515515572637,0.07149062711816313,3.487522283776163,-0.03637523254705599,6.854255978520345,0.5191506251240325,159.0
0.7,price_compare,10.0,,,,0.6240234132717557,0.2344855287889522,0.07149431714117645,3.279778563741293,-0.036375232547055325,6.446296349737961,0.5186346497320897,159.0
0.2,price_compare,20.0,,,,0.49458661443085905,0.1947410563654984,0.0712396148193391,2.733606250670419,-0.03817039579788839,5.1018872687789,0.5179184679406893,109.0
0.4,price_compare,20.0,,,,0.4247659931350918,0.1718584663225872,0.0712425381361396,2.412301285422727,-0.06799884259025313,2.5273734048411756,0.5170727764981614,97.0
0.3,price_compare,20.0,,,,0.4214160958250359,0.17073267130074887,0.07124401554073209,2.39644930181029,-0.06799884259025613,2.510817313899604,0.5171313131313131,105.0
0.5,price_compare,20.0,,,,0.3893817493639111,0.1598299393429319,0.07124447131423937,2.2434012968945605,-0.06799884259025069,2.350480291349069,0.5164875131334357,97.0
0.6,price_compare,20.0,,,,0.38822888031814506,0.1594329380249467,0.07124453668446172,2.2378268628662257,-0.04883520276099973,3.264713342242359,0.5159621757051644,93.0
0.7,price_compare,20.0,,,,0.33234051156024025,0.13977916614964486,0.07124756956446039,1.9618797806594837,-0.0661842142451361,2.1119713778262055,0.5153560171340823,93.0
0.2,ma_cross,,,3.0,20.0,0.28174139079751015,0.12126049671977066,0.07125159034476358,1.7018637216801762,-0.041820954269340516,2.8995152989291855,0.5127469597187992,73.0
0.2,ma_cross,,,3.0,10.0,0.27684841271529126,0.11945127240348294,0.07153409573704247,1.669850875624161,-0.04505674134328408,2.6511298607547373,0.5109005866497542,137.0
0.2,ma_cross,,,10.0,20.0,0.2572033942609593,0.11201708806913763,0.07125270232784973,1.5721100310514788,-0.060310612597066715,1.857336267126322,0.5136762151024201,41.0
0.4,ma_cross,,,10.0,20.0,0.2567980648668666,0.11186270797696918,0.07125131697594167,1.5699738997770403,-0.06031061259706527,1.854776517100283,0.5131127005293571,41.0
0.3,ma_cross,,,10.0,20.0,0.2567398036381403,0.11184067610768826,0.07125259784456937,1.5696364692787461,-0.06031061259706727,1.8544112104264507,0.5135353535353535,41.0
0.4,ma_cross,,,3.0,10.0,0.24990506545286073,0.10925053068116539,0.0715352940646875,1.527225575984534,-0.04687225596718214,2.3308144322658104,0.510028539717774,133.0
0.3,ma_cross,,,3.0,10.0,0.24813848579371278,0.10857404095832057,0.07153536975467478,1.5177672434023497,-0.04802366886076759,2.2608443614148555,0.5097510702394166,137.0
0.6,ma_cross,,,3.0,10.0,0.24763295162833576,0.10837881146615225,0.07151653552717893,1.5154371037026015,-0.05450966546986524,1.9882494330490372,0.5102599722167097,117.0
0.6,ma_cross,,,3.0,20.0,0.24043759961318378,0.10559376483409222,0.07125189545039666,1.4819783272657399,-0.04883520276100162,2.162246880613268,0.5124060454214823,69.0
0.4,ma_cross,,,5.0,20.0,0.23672041341862182,0.1041602206278227,0.07125217505302012,1.4618532072924801,-0.07628110091067808,1.3654787278147686,0.513314745221643,53.0
0.7,ma_cross,,,3.0,10.0,0.23274111129646946,0.10263562494872974,0.07151715818248984,1.435118893941998,-0.07456555487419847,1.376448215558632,0.5103790434610042,117.0
0.5,ma_cross,,,10.0,20.0,0.23153220869841462,0.10214938077096025,0.0712522644549243,1.4336299562181931,-0.06031061259706583,1.693721492325381,0.5121635819930493,41.0
0.7,ma_cross,,,10.0,20.0,0.22903750201411044,0.10117951777227703,0.07125236615036527,1.4200162498288955,-0.06031061259706638,1.6776403590567837,0.5114766022791563,41.0
0.3,ma_cross,,,3.0,20.0,0.22602086155284273,0.10000244202858045,0.07125389110981306,1.403466399813331,-0.0679988425902538,1.470649179004022,0.5124444444444445,73.0
0.6,ma_cross,,,10.0,20.0,0.22535613994630888,0.09974471725539288,0.07125251481753524,1.3998764466183546,-0.06031061259706649,1.6538501759513626,0.5119211185646165,41.0
0.5,ma_cross,,,3.0,10.0,0.22466953332415152,0.09949360792609285,0.07151748448272921,1.3911787955869674,-0.05059041990115598,1.9666491822065197,0.5101409009724152,133.0
0.5,ma_cross,,,5.0,20.0,0.22296242409023326,0.09880955882217929,0.07125261057109136,1.3867500156165273,-0.07812501850254427,1.2647620533870516,0.5132546674209973,53.0
0.6,ma_cross,,,5.0,20.0,0.22165002314472448,0.09829600820779315,0.07125266277129719,1.3795415411112169,-0.07627925497934307,1.2886335640589615,0.5132950779924028,53.0
0.4,ma_cross,,,3.0,20.0,0.22141051989898353,0.09820037482470284,0.07125279699792911,1.3781967720868127,-0.06799884259025513,1.4441477396377902,0.5124661575140421,73.0
0.7,ma_cross,,,5.0,20.0,0.21915010150435643,0.0973162641109831,0.07125276160346652,1.3657893662082081,-0.07627925497934218,1.2757893890984924,0.5129313828497535,53.0
0.3,ma_cross,,,5.0,20.0,0.21446415230905913,0.09547442025983642,0.07125434755103405,1.339910104312658,-0.09035104754511236,1.0567051833258043,0.512969696969697,53.0
0.5,ma_cross,,,3.0,20.0,0.20536646169360373,0.09187600451736881,0.07125329237870867,1.2894281997391948,-0.06814366994842169,1.3482690994909763,0.5121635819930493,69.0
0.7,ma_cross,,,3.0,20.0,0.2028808279234251,0.09088863587973475,0.07125338543746221,1.2755693686934504,-0.06718994732479999,1.352711819230546,0.5112341388507233,69.0
0.2,ma_cross,,,5.0,20.0,0.2017922423701668,0.09045759726052134,0.07125495341340113,1.269492055320167,-0.09035104754511436,1.001179285888786,0.5129489717587168,53.0
0.5,ma_cross,,,3.0,30.0,0.14484797789744053,0.06719153375920091,0.07056747085072601,0.9521601518259547,-0.08347139424023586,0.8049647950748192,0.5110179246834402,41.0
0.4,ma_cross,,,3.0,30.0,0.14376692559157211,0.0667396751782854,0.07056750236234031,0.9457565160178079,-0.08163817037200516,0.8175057681249964,0.5108534780463739,41.0
0.6,ma_compare,5.0,1.0,,,0.1435020788587309,0.06670261673844304,0.07163989289546958,0.9310820276597764,-0.07089626262378146,0.9408481388138547,0.5072658347812352,185.0
0.6,ma_cross,,,3.0,30.0,0.13526201564949947,0.06316844070745146,0.07054793382249104,0.8953974593556848,-0.08163633514606872,0.7737784969698436,0.5107084019769358,41.0
0.4,ma_cross,,,5.0,30.0,0.1329650949195118,0.062201061322107204,0.07056780708073193,0.8814367895965239,-0.07245874355579951,0.8584341691518154,0.5108123663871074,37.0
0.3,ma_cross,,,3.0,30.0,0.13266296665381283,0.06207358095983736,0.07056781532990129,0.8796301921725396,-0.09562651893422114,0.6491251762760085,0.5106890314093077,41.0
0.7,ma_cross,,,5.0,30.0,0.13261777776876116,0.062053019149974346,0.07054800657102656,0.8795857199381021,-0.06810085292334178,0.9111929805023848,0.510831960461285,37.0
0.7,ma_cross,,,3.0,30.0,0.13244013331132254,0.06197807655193362,0.07054801141236172,0.878523367436457,-0.08163633514606872,0.7591971937622954,0.5105024711696869,41.0
0.5,ma_compare,5.0,1.0,,,0.13090056062440047,0.061402493336229824,0.0716402411424963,0.8570950119234936,-0.07086971673031106,0.8664136978265627,0.5067524877586479,197.0
0.6,ma_compare,3.0,3.0,,,0.12928165165546868,0.06071752932145407,0.07164028404557107,0.8475333414762993,-0.0645205697066612,0.9410569311074373,0.5082925288264097,189.0
0.2,ma_cross,,,3.0,30.0,0.12667814940345234,0.05953963926288025,0.07056797578784094,0.8437203788001965,-0.09514542656021663,0.6257751046520159,0.5106890314093077,45.0
0.3,ma_cross,,,5.0,30.0,0.12372808235835264,0.058285555959890226,0.07056805272703312,0.8259481976262931,-0.07912215128252165,0.7366528211773447,0.5104423614537082,41.0
0.2,ma_cross,,,5.0,30.0,0.12110305580137037,0.05716695292658083,0.0705681199723413,0.8100960171390004,-0.08189896941191954,0.6980179767471015,0.5105245847722414,41.0
0.2,ma_cross,,,10.0,30.0,0.1203305301829245,0.056838015086290654,0.07056813949864164,0.8054345132251179,-0.08330049476720736,0.6823250599546966,0.5097845749054432,33.0
0.5,ma_cross,,,5.0,30.0,0.11824000918473399,0.05594392649246043,0.07056819200383678,0.7927640613127621,-0.07245874355580206,0.7720797207776146,0.5101956914981088,37.0
0.3,ma_cross,,,10.0,30.0,0.11793343814380197,0.05581354229556304,0.07056819959107037,0.7909163421908475,-0.08527903395259817,0.6544814089543587,0.50970235158691,33.0
0.7,ma_compare,5.0,1.0,,,0.1188397348260819,0.05627043906084947,0.07158719896337197,0.7860405194738879,-0.09060455695683678,0.6210552862992996,0.5068590630559399,169.0
0.4,ma_cross,,,10.0,30.0,0.11597629214494343,0.05497546433357199,0.07056824793732755,0.7790396664289627,-0.0852790339526156,0.6446539294068285,0.50970235158691,33.0
0.6,ma_compare,10.0,3.0,,,0.11721988664633987,0.055570653825772136,0.07146165729645067,0.7776289541571015,-0.10390793884174421,0.5348066225277395,0.5092426238671298,85.0
0.7,ma_compare,10.0,3.0,,,0.11614594546374546,0.055110671722537904,0.07146168347424774,0.7711919037339477,-0.10556072677266337,0.5220755237999146,0.5093224737493512,81.0
0.6,ma_cross,,,10.0,30.0,0.1141466530210149,0.054189258276085325,0.0705484826721012,0.7681137314880164,-0.08371824344557777,0.6472813576327819,0.5094728171334432,33.0
0.5,ma_cross,,,10.0,30.0,0.11363598708690015,0.05397138021935924,0.07056830489683348,0.7648104952820118,-0.08543266528717974,0.6317417352945247,0.509414569972044,33.0
0.7,ma_compare,10.0,2.0,,,0.11388392507900646,0.05414241801422153,0.07149048452299406,0.7573374047675852,-0.09965777602758763,0.5432834262650376,0.5096234309623431,81.0
0.7,ma_compare,10.0,1.0,,,0.11315508056435442,0.053830011170135666,0.07150025929548687,0.7528645588217251,-0.10498853901969751,0.5127227378603326,0.5095855540529791,109.0
0.6,ma_cross,,,5.0,30.0,0.11080796875701271,0.052753072569409074,0.07054856266718831,0.7477554548952446,-0.0774895634420183,0.6807764842923868,0.5102141680395387,37.0
0.4,ma_compare,10.0,3.0,,,0.10953589962207944,0.0522696739721073,0.07146184033450963,0.7314347591306819,-0.10263313415851771,0.5092865418235827,0.5093224737493512,89.0
0.2,ma_compare,10.0,3.0,,,0.10868927329615508,0.051904621205485994,0.0714629999295379,0.7263146139493675,-0.1150468365191818,0.4511607861275866,0.5098610667518365,89.0
0.6,ma_compare,10.0,1.0,,,0.1085405925666938,0.05184313119792587,0.07150036719494941,0.7250750343221724,-0.1038302436067402,0.49930665090494347,0.5100230689682603,129.0
0.2,ma_cross,,,5.0,10.0,0.10654039652207081,0.05098037967265869,0.0715400897258303,0.7126127443792077,-0.08587357677984875,0.5936678264066653,0.5111384176312034,129.0
0.6,ma_compare,10.0,2.0,,,0.10450293928081633,0.05009719036627995,0.07149070125238428,0.700751139500246,-0.09949758703657818,0.5035015607751651,0.5089460051803149,89.0
0.5,ma_compare,10.0,3.0,,,0.10425028745726128,0.04998572581314947,0.0714619604195496,0.6994731955250847,-0.10506181172570261,0.47577445117406847,0.5091627739849084,85.0
0.7,ma_cross,,,5.0,10.0,0.10425658603917265,0.049990842219889024,0.07152128631258682,0.6989645292647831,-0.11916789599593347,0.4194992435009084,0.51018059138718,117.0
0.5,ma_compare,3.0,3.0,,,0.10280488337105886,0.04937002171482919,0.07164092476873432,0.6891315525895522,-0.08107149402963054,0.6089689391536945,0.5078976465013426,197.0
0.4,ma_cross,,,5.0,10.0,0.0991473419460509,0.04777411088059842,0.07154025235474577,0.6677934352775486,-0.10117571499321776,0.4721895059876861,0.511257333121928,129.0
0.7,ma_compare,3.0,3.0,,,0.09713452137514023,0.046900856002817605,0.07158769513650151,0.65515247995327,-0.09770461161855937,0.48002704504798016,0.5074125321209725,181.0
0.5,ma_compare,10.0,1.0,,,0.09604443587647427,0.04642086816423155,0.07150064100972849,0.6492370908662967,-0.10641816972780005,0.43621186384776584,0.5096651022193939,137.0
0.7,ma_cross,,,10.0,30.0,0.0938480781471569,0.045394857559917026,0.07054893881215454,0.6434520252783187,-0.08857503707564984,0.5125017054313661,0.5086490939044481,33.0
0.6,ma_cross,,,5.0,10.0,0.09251677954547932,0.04487866285689894,0.07152153547791483,0.6274846108520286,-0.09083218454827102,0.49408327103537886,0.5107759476086525,125.0
0.4,ma_compare,10.0,2.0,,,0.0910196577048783,0.044222395738770896,0.07149098604919411,0.6185730283303232,-0.09949938656920587,0.44444892841638195,0.5086670651524208,97.0
0.4,ma_compare,5.0,1.0,,,0.09071296590661726,0.04409658341010574,0.07164181115396315,0.6155146373301363,-0.07146280679886396,0.6170564155731809,0.5057248894504106,213.0
0.2,ma_compare,5.0,1.0,,,0.08714686068663724,0.04253095116950469,0.07165202463762574,0.5935764046389688,-0.07197721948771918,0.5908946118259175,0.5054828021457873,217.0
0.6,ma_compare,3.0,1.0,,,0.08633462821378068,0.042179563189316364,0.07173473094759794,0.5879936068921544,-0.07379906516872425,0.5715460364285467,0.5049333700224066,237.0
0.5,ma_compare,10.0,2.0,,,0.08548008416523079,0.04178773922286198,0.07149109367754516,0.584516714925949,-0.10129695607247136,0.4125270969935719,0.5086670651524208,93.0
0.5,ma_cross,,,5.0,10.0,0.08438205099656493,0.0413040773062685,0.07152169374829635,0.5775041828795108,-0.10671669140902418,0.3870442079951491,0.510895018852947,125.0
0.4,ma_compare,3.0,3.0,,,0.08414637325635543,0.04120858598367863,0.071641937510052,0.5752020034061293,-0.07304491939851032,0.5641540345723078,0.5080148452305748,205.0
0.5,ma_compare,3.0,1.0,,,0.08216362288758239,0.04033960575628644,0.0717348087197114,0.562343532745796,-0.07381793336167264,0.5464743310902734,0.5053657769566414,245.0
0.6,ma_compare,3.0,2.0,,,0.08091242672763022,0.039782424159924154,0.07168210265880705,0.5549840571680884,-0.07725990117991688,0.5149168398142514,0.5066703396167014,201.0
0.3,ma_compare,5.0,1.0,,,0.08016272833301086,0.039447637883703576,0.07164245423853462,0.5506181816770553,-0.07535967770240293,0.5234581554274049,0.5051123129761952,217.0
0.3,ma_compare,10.0,3.0,,,0.07854568325235611,0.03872038919727663,0.0714624742409836,0.54182827572839,-0.11519933149253303,0.33611644004884184,0.5085638998682477,89.0
0.4,ma_compare,10.0,1.0,,,0.07766600658223788,0.03833285544675255,0.071500993283717,0.5361164046301737,-0.10604683401227966,0.36147100291852,0.5093866836369422,145.0
0.3,ma_compare,3.0,3.0,,,0.07354100071094116,0.03650683152017698,0.07164256880036098,0.5095689913340048,-0.08390145199890098,0.4351156106411029,0.5076388614740831,205.0
0.2,ma_compare,10.0,2.0,,,0.0730137095208534,0.036262858674949106,0.07149131531210344,0.5072344594114612,-0.1154290975527531,0.3141569971850152,0.5092249452082088,97.0
0.2,ma_compare,3.0,3.0,,,0.07257493578697538,0.03607692115352875,0.07165228480853662,0.5034999407196931,-0.07821979554368153,0.4612249482726114,0.5078889239507731,205.0
0.7,ma_compare,3.0,1.0,,,0.06993275986156022,0.03490316685423833,0.07173501824656653,0.48655688264091174,-0.08967827433329323,0.38920426506557415,0.5042651047604072,225.0
0.3,ma_cross,,,5.0,10.0,0.06797655589548346,0.034014157299178914,0.0715408303798869,0.47545097140418024,-0.10851076475804966,0.3134634372453415,0.5106231171713969,129.0
0.7,ma_compare,5.0,2.0,,,0.06516298020171751,0.03275549269299024,0.0715882734793052,0.4575538855879689,-0.12788927277666673,0.25612384824637496,0.5066218620280688,137.0
0.7,ma_compare,3.0,2.0,,,0.06481617908631421,0.03260668564086966,0.07168236892698493,0.45487734472172037,-0.11446649934710285,0.28485789140798895,0.5060800440754004,193.0
0.7,ma_compare,20.0,2.0,,,0.05893998801896094,0.029911941928497856,0.07097092516937174,0.4214675496636568,-0.07573330637941145,0.39496416251317396,0.5065511067708334,61.0
0.2,ma_compare,3.0,1.0,,,0.05379625393251297,0.027634564834784405,0.07173528300247276,0.3852297457839795,-0.07698465338827676,0.3589619959111565,0.504874213836478,265.0
0.4,ma_compare,3.0,1.0,,,0.049394934443971694,0.025632658081217338,0.07173530570491245,0.35732276916277234,-0.07828689858388316,0.32741951137267694,0.504147175596525,253.0
0.5,ma_compare,5.0,2.0,,,0.0487166116151494,0.02531274560511963,0.07158849530932533,0.3535867808891119,-0.09126240330112412,0.277362250932612,0.5068590630559399,161.0
0.3,ma_compare,10.0,2.0,,,0.047977731979672145,0.024970864414763885,0.07149167069614422,0.3492835483016715,-0.1149534218258832,0.21722593393162815,0.5080693365212193,97.0
0.7,ma_compare,20.0,3.0,,,0.04579712913976497,0.023938438121208782,0.07097109171295414,0.33729843438267654,-0.07952853709266128,0.3010043815255564,0.5067952473958334,53.0
0.3,ma_compare,3.0,1.0,,,0.0416330578594859,0.02208183654720321,0.07173542440716829,0.3078233206214452,-0.07874886039832574,0.28040833144136124,0.5042845911949686,261.0
0.4,ma_compare,5.0,2.0,,,0.04121637247761223,0.02187976038378182,0.07158857846510235,0.3056319995856275,-0.08765508946622336,0.24961197937300464,0.5063451274955525,161.0
0.5,ma_compare,3.0,2.0,,,0.04035047044038853,0.02148876967674185,0.07168267721870139,0.2997763268687685,-0.0788784451434622,0.27242892069764557,0.5072212821219158,201.0
0.6,ma_compare,5.0,2.0,,,0.03572371969261545,0.01934997986383824,0.07158863200043684,0.2702940302549735,-0.08805544802620313,0.21974767373939388,0.5065032615141333,157.0
0.2,ma_compare,3.0,2.0,,,0.03421705065266156,0.018660619094752764,0.07168273542340238,0.2603223633212608,-0.06410695190518567,0.2910857331409527,0.5054503954980126,205.0
0.6,ma_compare,20.0,3.0,,,0.03330437212348891,0.01819047284146381,0.07097121708579847,0.2563077482449399,-0.08168589578294427,0.2226880499639684,0.5063069661458334,53.0
0.3,ma_compare,10.0,1.0,,,0.02839743041182463,0.015950637410445417,0.0715016176621637,0.22308079078448553,-0.13760482779622152,0.1159162630112561,0.5079945907246838,149.0
0.2,ma_compare,5.0,2.0,,,0.02756856181788092,0.01556913293181263,0.0715886997644314,0.21748031439381024,-0.0825036872873488,0.18870832860581754,0.5067009290373592,161.0
0.3,ma_compare,5.0,2.0,,,0.023568772576242125,0.013703742812984334,0.0715887277917472,0.19142319238929276,-0.08747367364890457,0.1566613386787368,0.5061474599723266,161.0
0.6,ma_compare,20.0,2.0,,,0.022147054884022133,0.012997976338355198,0.07097130093104553,0.18314411836671562,-0.08541549083489497,0.15217352509839008,0.5060628255208334,61.0
0.5,ma_compare,20.0,3.0,,,0.021450407857917853,0.01267179274237611,0.07097130526607358,0.17854811454952355,-0.08183742430621888,0.1548410504094173,0.5058186848958334,57.0
0.4,ma_compare,3.0,2.0,,,0.0214236787986124,0.012707149380802798,0.07168283114939687,0.17726907792354563,-0.07602756814225142,0.1671387062785841,0.5061587501475738,205.0
0.2,ma_compare,10.0,1.0,,,0.01974705353293027,0.011910428281294549,0.07150167550858508,0.16657551304325008,-0.14166209243825167,0.0840763261102198,0.5081934611407207,149.0
0.3,ma_compare,3.0,2.0,,,0.01908234602936565,0.011609530239011148,0.07168284483083284,0.16195688475267594,-0.06905078996236935,0.16813030300360068,0.5055291015701862,205.0
0.6,ma_compare,20.0,1.0,,,0.008611253315904843,0.006627342214750261,0.07104964011697179,0.09327763242487096,-0.09044091796978904,0.07327813962441275,0.506743894041881,77.0
0.4,ma_compare,20.0,3.0,,,0.007133923269556641,0.005920669769439243,0.0709716137017824,0.08342306819057926,-0.08275427011643133,0.0715451874701951,0.5054520302709741,57.0
0.5,ma_compare,20.0,2.0,,,0.006987008858568844,0.005850983140050416,0.07097137067695355,0.08244145610041598,-0.09075366096374049,0.064471042577424,0.506103515625,69.0
0.7,ma_compare,20.0,1.0,,,0.00682872186934147,0.005781316645331016,0.07104964554618676,0.0813700983430353,-0.08766147344421105,0.06595048449659387,0.506946413382478,69.0
0.4,ma_compare,20.0,1.0,,,0.0031662123147406795,0.004038258640877961,0.07104965439803197,0.05683713277836603,-0.09892041292368292,0.040823309583164366,0.506743894041881,89.0
0.6,ma_compare,5.0,3.0,,,0.0028761795980574156,0.003932338315701891,0.07154507228078798,0.05496309096269993,-0.08872526274083292,0.04432039076839116,0.5071538979826404,133.0
0.7,ma_compare,5.0,3.0,,,0.002613307604120152,0.0038069544429728507,0.07154507277916616,0.05321057474808288,-0.11389166925537042,0.03342610102971459,0.5060441520351948,129.0
0.4,ma_compare,20.0,2.0,,,-0.005320015945134093,-3.057149175337718e-05,0.07097163185009692,-0.00043075650025842585,-0.0976043384791746,-0.00031321857439667067,0.505574090650175,69.0
0.3,ma_compare,20.0,1.0,,,-0.006344967320468964,-0.000518171092134168,0.07104966269285336,-0.007293083070277392,-0.11424320639401464,-0.004535684076889807,0.506541374701284,89.0
0.2,ma_compare,20.0,1.0,,,-0.007076592719946095,-0.0008703299279623737,0.07105160860650558,-0.012249264232459405,-0.11573912052402513,-0.007519755844193672,0.5071283920615633,89.0
0.5,ma_compare,20.0,1.0,,,-0.010331517978164562,-0.002440955810625366,0.07104965975030489,-0.03435562983980218,-0.10553770285432329,-0.023128756308015225,0.506541374701284,85.0
0.3,ma_compare,20.0,2.0,,,-0.010455403131543473,-0.0025063399869416085,0.07097162859831174,-0.035314674841789226,-0.09351505198632637,-0.026801460660130755,0.50537065668484,69.0
0.2,ma_compare,20.0,2.0,,,-0.011841043246208827,-0.003173547809937687,0.07101400997076122,-0.04468903827912745,-0.09334887619335619,-0.03399663648188144,0.5059448930730837,69.0
0.3,ma_compare,20.0,3.0,,,-0.014447782775295237,-0.004440036655445347,0.0709716216440225,-0.06256073276323824,-0.08785880432677373,-0.05053604689327998,0.5051672227195052,57.0
0.2,ma_compare,20.0,3.0,,,-0.016036598539146185,-0.005211722868845841,0.07097161778787679,-0.07343390261192687,-0.08785947284897377,-0.059318849747761894,0.5052892830987061,57.0
0.5,ma_compare,5.0,3.0,,,-0.02998129199669064,-0.012000476663864895,0.07154657381368164,-0.16772957842979308,-0.10948380786017453,-0.10960960253767488,0.5064996829422955,133.0
0.2,ma_compare,5.0,3.0,,,-0.038422451080894704,-0.016180588118955362,0.07155009409177493,-0.226143491833862,-0.09722503640181179,-0.16642408908014392,0.5058049688948766,137.0
0.4,ma_compare,5.0,3.0,,,-0.04684080852537553,-0.020386574455188267,0.07154643432662945,-0.2849418653362635,-0.11817551358125933,-0.17251098672966747,0.5056674064679771,133.0
0.3,ma_compare,5.0,3.0,,,-0.07258408199536548,-0.0334821027051321,0.07154607203074616,-0.46797960747228057,-0.1254805716985513,-0.266830970339918,0.5051918199112239,137.0
